,Nome Fantasia,Razao Social,Endereco,CNPJ,Agencia Vinculada,E-mail,Atividade
341,TOP CRED, TOP CRED SOLUCOES FINANCEIRAS LTDA,"R DOUTOR ALFREDO BACKER 115 SALA 210, 115 - MUTONDO
                                        24452-001. SAO GONCALO - RJ
                                        (21) 997918399", 18.441.579/0001-93, 4978, TOPCRED.CONSULTORIAS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
342,FREIRE SOLUCOES IMOBILIARIAS, FREIRE SOLUCOES IMOBILIARIAS LTDA,"R GENERAL BARCELOS 34 SALA 102, 00000 - BRASILANDIA
                                        24440-700. SAO GONCALO - RJ
                                        (21) 987724343", 50.181.244/0001-96, 4143, FREIRESOLUCOESIMOBILIARIAS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
343,G4 SOLUCOES FINANCEIRAS, G4 SOLUCOES FINANCEIRAS LTDA,"EST RAUL VEIGA 351 SALA 521, 00000 - RAUL VEIGA
                                        24710-480. SAO GONCALO - RJ
                                        (21) 983458815", 54.601.241/0001-15, 211, g4correspondentecaixa@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
344,JOB IMOB, WINNER ASSESSORIA E VENDAS LTDA,"EST DOS MENEZES, 805 - ALCANTARA
                                        24451-230. SAO GONCALO - RJ
                                        (22) 992894606", 41.697.370/0001-07, 1247, assessoriawinner21@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
345,LUCIENE S C LTDA, LUCIENE S C LTDA,"DOUTOR ALFREDO BACKER 536 BLOCO 4 SALA 124, 536 - ALCANTARA
                                        24710-392. SAO GONCALO - RJ
                                        (21) 998546804", 47.078.653/0001-57, 889, CREDITOCAIXAQUI@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
346,MAYARA MELO SOLUÇÕES FINANCEIRAS, MAYARA DE MELO RODRIGUES,"R GERVASIO NERI 48, 48 - VILA IARA
                                        24465-016. SAO GONCALO - RJ
                                        (21) 967011566", 35.304.478/0001-90, 3594, RODRIGUES.2M@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
347,MORILHA CONSULTORIA, ALAN CARLOS DA CONCEICAO MORILHA 07252844714,"R EXPEDICIONARIO JOSE LIMA 23, 00000 - COLUBANDE
                                        24451-690. SAO GONCALO - RJ
                                        (21) 980094722", 48.383.455/0001-60, 1247, MORILHACORRESPONDENTECAIXA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
348,PFS CORRESPONDENTE, P F S CORRESPONDENTE LTDA,"R DOUTOR FELICIANO SODRE 167 SLJ 18, 167 - CENTRO
                                        24440-440. SAO GONCALO - RJ
                                        (21) 986334996", 57.658.131/0001-88, 226, PFSCORRESPONDENTECAIXA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
349,UNISERVICE SOLUCOES, UNI SERVICE SOLUCOES LTDA,"EST DOS MENEZES 850 SALA 716, 00000 - MUTONDO
                                        24451-230. SAO GONCALO - RJ
                                        (21) 993042791", 42.997.094/0001-65, 194, ISAQUE47_@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
350,DINCRED SOLUCOES FINANCEIRAS, KATEMA PROMOTORA DE VENDAS SS LTDA,"AV DR DELIOS GUARANA 215 SL 102,  - EDEN
                                        25545-100.  - RJ
                                        (21) 37536912", 09.338.201/0001-78, 4761, SIDNEYBSANTOS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
351,REBULI ASSESSORIA E CONSULTORIA, REBULI ASSESSORIA E CONSULTORIA LTDA,"av presidente lincoln 911 sl303 ed antares, 911 - jardim meriti
                                        25555-201. SAO JOAO DE MERITI - RJ
                                        (21) 984304606", 23.671.315/0001-66, 3613, rebuliassessoria@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
352,ALDEIA GESTAO E NEGOCIOS IMOBILIARIOS LIMITADA, ALDEIA GESTAO E NEGOCIOS IMOBILIARIOS LIMITADA,"R TEIXEIRA BRANDAO 159 SALA 208, SAO PEDRO DA ALDEIA/RJ, 159 - ESTACAO
                                        28941-186. SAO PEDRO DA ALDEIA - RJ
                                        (2) 979552333", 41.714.588/0001-22, 1243, ERICGCOSTA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
353,R PIRES ASSESSORIA, R PIRES ASSESSORIA E FINANCIAMENTOS EM GERAL LTDA,"AV FRANCISCO COELHO PEREIRA 190, 190 - CENTRO
                                        28941-068. SAO PEDRO DA ALDEIA - RJ
                                        (22) 26276485", 12.644.425/0001-12, 1243, ROSAFLORSANA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
354,TOTAL INTERMEDIAÇOES, TOTAL SERVICOS E INT DE NEGOCIOS LTDA,"AMELIO SOARES DOS SANTOS SN APT 206 BLOCO L COND RESIDEN MARINA CLUBE, 1 - BAIXO GRANDE
                                        28943-292. SAO PEDRO DA ALDEIA - RJ
                                        (22) 27609202", 22.991.217/0001-43, 1243, CLAUDIALEMOS.ADV@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
355,WG ASSESSORIA, WG ASSESSORIA E FINANCIAMENTOS LTDA,"GETULIO VARGAS, 00000 - CENTRO
                                        28941-122. SAO PEDRO DA ALDEIA - RJ
                                        (22) 998949893", 61.317.051/0001-36, 1243, SUEANTUNES@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
356,COMERCIAL SIAS CABRAL LTDA, COMERCIAL SIAS CABRAL LTDA,"AV HELIO TEIXEIRA VOGAS 233  PARTE, 00000 - VALAO DO BARRO
                                        28555-000. SAO SEBASTIAO DO ALTO - RJ
                                        (22) 997487588", 53.825.694/0001-62, 970, LUANNASIAS@ICLOUD.COM,"Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
357,ZAIA SOLUCOES, THALITA CORDEIRO FERNANDES 09401513759,"R MAURICIO DE ABREU 236, 100 - CENTRO
                                        25880-000. SAPUCAIA - RJ
                                        (24) 22711120", 34.053.425/0001-80, 2072, THALITACFERNANDES@YAHOO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
358,C & C, C F S PAPELARIA E BAZAR LTDA ME,"RUA 96, 585 - LJ 101, 585 - BALNEARIO JACONE
                                        28999-034. SAQUAREMA - RJ
                                        (21) 964399879", 23.328.135/0001-86, 1332, CFSPAPELARIA96@GMAIL.COM,"Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
359,MB IMOVEIS, MB IMOVEIS NEGOCIOS IMOBILIARIOS LTDA,"Av Saquarema 567 L52, 567 - Porto Novo
                                        28991-311. SAQUAREMA - RJ
                                        (22) 999893512", 32.542.722/0001-64, 1332, MARCIOB_RJ@BOL.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
360,MS CARVALHO IMOVEIS, MMK - IMOVEIS E SERVICOS LTDA,"ROD AMARAL PEIXOTO 51 KM 71 SLJ 02 FLY SHOPPING, 495 - BACAXA
                                        28994-816. SAQUAREMA - RJ
                                        (22) 988191193", 27.783.677/0001-08, 1332, MARCIO.CORRESPONDENTECAIXA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
361,A P PACHECO REPRESENTACAO COMERCIAL LTDA, A P PACHECO REPRESENTACAO COMERCIAL LTDA,"RUA DOUTOR JOSE MENDONCA CLARK 90 SALA 411, 00000 - VARZEA
                                        25953-560. TERESOPOLIS - RJ
                                        (21) 998117764", 42.102.313/0001-09, 4650, ANAPACHECO.GARANTI@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
362,BRICK IMOVEIS, BRICK IMOBILIARIA EIRELI,"PC HIGINO DA SILVEIRA 214 LOJA 1, 00000 - ALTO
                                        25961-025. TERESOPOLIS - RJ
                                        (21) 27425884", 28.028.663/0001-33, 4650, BRICKIMOBILIARIA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
363,I DE R - PREST. SERV. APOIO ADM., I DE R - PREST. SERV. APOIO ADM. LTDA,"RUA FRANCISCO SA, 42 - LOJA 205,  - VARZEA
                                        25953-010.  - RJ
                                        (21) 27420136", 08.705.668/0001-46, 193, IDER.SERVICOS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
364,PORTAL SERRA IMOBILIARIA, PORTAL SERRA IMOBILIARIA LTDA,"R PREFEITO SEBASTIAO TEIXEIRA 20 LOJA 103, 00000 - VARZEA
                                        25953-200. TERESOPOLIS - RJ
                                        (21) 967256294", 44.785.935/0001-04, 4650, ATENDIMENTO@PORTALSERRA.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
365,PROPRIETA FINANCIAMENTOS E CONSULTORIA IMOBILIARIA LTDA, PROPRIETA FINANCIAMENTOS E CONSULTORIA IMOBILIARIA LTDA,"AV FELICIANO SODRE 266 APT COB 03, TERESOPOLIS/RJ, 00000 - VARZEA
                                        25963-081. TERESOPOLIS - RJ
                                        (21) 996213070", 17.023.758/0001-48, 4650, PROPRIETA.FINANCIAMENTOS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
366,REALIZA CRED, REALIZA CRED SERVICOS CADASTRAIS DE TERE,"RUA EMILLE DUCUMUNN 210 LOJA 08,  - VÁRZEA
                                        25953-050.  - RJ
                                        (21) 27425002", 20.983.688/0001-84, 193, REALIZACREDTERE@GMAIL.COM,"Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
367,RMEIRELLES NEGOCIOS IMOBILIARIOS, RMEIRELLES NEGOCIOS IMOBILIARIOS LTDA,"AV FELICIANO SODRE 300 SALA 510, 00000 - VARZEA
                                        25963-025. TERESOPOLIS - RJ
                                        (21) 972737774", 33.077.219/0001-48, 193, RODRIGO@RMEIRELLES.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
368,DAMA ASSESSORIA ADMINISTRATIVA, DAMA ASSESSORIA ADMINISTRATIVA LTDA ME,"RUA PREFEITO WALTER FRANCKLIN 141 LJ 6, 141 - CENTRO
                                        25803-010. TRES RIOS - RJ
                                        (24) 22554183", 29.043.408/0001-22, 195, DARLENESFR@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
369,FINANCE FACIL SERVICOS FINANCEIROS, AMARAL MATTOS SERVICOS FINANCEIROS LTDA,"R RITA CERQUEIRA 33 SALA 602, 00000 - CENTRO
                                        25804-210. TRES RIOS - RJ
                                        (24) 992118217", 12.015.999/0001-21, 1800, contatofinancefacil@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
370,GISELE APARECIDA TOMAS BATISTA, GISELE APARECIDA TOMAS BATISTA 086210247,"RUA GOMES PORTO, N.º 268,  - CENTRO
                                        25804-070.  - RJ
                                        (24) 988623521", 27.653.804/0001-46, 195, CCA.CAIXATR@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
371,MATTOS VIVAS SERVICOS FINANCEIROS LTDA, MATTOS VIVAS SERVICOS FINANCEIROS LTDA,"RUA FAGUNDES VARELA 174 CASA, 174 - VILA ISABEL
                                        25812-180. TRES RIOS - RJ
                                        (2) 22524002", 34.118.847/0001-97, 195, REINALDO.NBX@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
372,PRIORI ASSESSORIA ADMINISTRATIVA LTDA, PRIORI ASSESSORIA ADMINISTRATIVA LTDA,"RUA Y QD 19 LT 8, 00000 - RUA DIREITA
                                        25812-700. TRES RIOS - RJ
                                        (3) 284110250", 59.759.313/0001-70, 195, MATHEUSLEMOSPRIORI@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
373,E M N NATAL DE VALENCA LTDA ME, E M N NATAL DE VALENCA LTDA ME,"AV NILO PECANHA, 674, PARTE,  - CENTRO
                                        27600-000.  - RJ
                                        (24) 24533405", 14.868.912/0001-94, 945, MARISANATAL@BOL.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
374,AGILIZA SOLUCOES EM CREDITO, AGILIZA SOLUCOES EM CREDITO LTDA,"R SIMAO DA CUNHA GAGO 145, 00000 - ATERRADO
                                        27213-170. VOLTA REDONDA - RJ
                                        (24) 974019239", 28.070.353/0001-87, 1504, AGILIZACCASOLUCOES@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
375,BGI INVEST ASSESSORIA COMERCIAL LTDA, BGI INVEST ASSESSORIA COMERCIAL LTDA,"GENERAL OSWALDO PINTO DA VEIGA 26, 00000 - VILA SANTA CECILIA
                                        27260-140. VOLTA REDONDA - RJ
                                        (24) 998251395", 42.329.396/0001-65, 197, bgicomercial1@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
376,CATIVA, D BUENO D MACHADO EIRELI - ME,"Rua Jose Fulgencio de Carvalho Netto, 99,  - ATERRADO
                                        27213-340.  - RJ
                                        (24) 33370722", 20.434.859/0001-16, 1504, CATIVACAIXAAQUI@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
377,Conquista Empreendimentos Imobiliarios, W Rayes Empreendimentos Imobiliarios LTD,"Av Santa Cruz, 33,  - Retiro
                                        27277-160.  - RJ
                                        (24) 33388483", 11.292.365/0002-34, 4018, MARCIORAYESCONQUISTA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
