,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
217,"
                                        CRONOS CORRESPONDENTE BANCARIO LTDA
                                    ", CRONOS CORRESPONDENTE BANCARIO LTDA, 22.144.531/0001-90, 1025, CRONOSCORRESPONDENTE@GMAIL.COM,"R EUCLIDES FARIA 43 CASA 8, 00000 - RAMOS
                                        21060-100. RIO DE JANEIRO - RJ
                                        (2) 138853620","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
218,"
                                        EXATA
                                    ", EXATA SOLUCOES EM REPASSE LTDA, 22.073.235/0001-46, 2955, KELLY.MONTEIRO@EXATASOLUCOES.NET,"Estrada do Tindiba 2828 sala 220, 2828 - Taquara
                                        22725-442. RIO DE JANEIRO - RJ
                                        (21) 960115518","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
219,"
                                        FGP INFORMACOES CADASTRAIS LTDA
                                    ", FGP INFORMACOES CADASTRAIS LTDA, 19.981.305/0001-50, 4148, ALMIRPAIVA@HOTMAIL.COM,"FRANCISCO MEDEIROS, 124 - HIGIENÓPOLIS
                                        21051-020. RIO DE JANEIRO - RJ
                                        (21) 973653397","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
220,"
                                        GPM
                                    ", GPM SERVICOS ASSOCIADOS EIRELI, 21.869.780/0004-23, 4144, GPM.NORTE@CAIXAQUIRJ.COM.BR,"AV RIO BRANCO 115 SAL 2001, 115 - CENTRO
                                        20040-004. RIO DE JANEIRO - RJ
                                        (24) 22461071","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
221,"
                                        HOME EXPRESS
                                    ", FACILITY CONSULT E SERV DE ENG LTDA, 17.737.459/0001-75, 2915, CEF.PRISCILLA@GMAIL.COM,"AV ATAULFO DE PAIVA 135 SALA 1313 PARTE, 11 - LEBLON
                                        22440-032. RIO DE JANEIRO - RJ
                                        (21) 987172356","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
222,"
                                        Invest Cred Cons. Financeira e Imob. Ltd
                                    ", Invest Cred Cons. Financeira e Imob. Ltd, 20.705.523/0001-40, 673, FERNANDO@CREDITOHABITACIONAL.COM,"RUA DA QUITANDA 199 SALA 204,  - CENTRO
                                        20091-005.  - RJ
                                        (21) 980007111","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
223,"
                                        JAYLSON IMOVEIS
                                    ", JAYLSON CONSULTORIA IMOBILIARIA LTDA, 17.039.067/0001-32, 233, JAYLSONDELIMA@HOTMAIL.COM,"AV BRAZ DE PINA, 987,  - VILA DA PENHA
                                        21210-674.  - RJ
                                        (21) 34593609","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
224,"
                                        JR SOLUCOES FINANCEIRAS LTDA
                                    ", JR SOLUCOES FINANCEIRAS LTDA, 19.461.699/0001-15, 4087, RICARDOJRSOLUCOES@GMAIL.COM,"CEL LAGO 169, 169 - PAVUNA
                                        21520-220. RIO DE JANEIRO - RJ
                                        (21) 996463134","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
225,"
                                        QUANTUM
                                    ", QUANTUM CORRESPONDENTE BANCARIO LTDA-ME, 17.700.008/0001-63, 3307, QUANTUM.CAIXA@GMAIL.COM,"RUA DEGAS 400 BL6 AP403,  - DEL CASTILHO
                                        20771-580.  - RJ
                                        (21) 78861737","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
226,"
                                        RENATA IMOVEIS
                                    ", AGAPE IMOVEIS LTDA, 16.930.187/0001-62, 228, CONTATO@RENATAIMOVEIS.COM,"DAS AMERICAS 7899, 7899 - BARRA DA TIJUCA
                                        22793-081. RIO DE JANEIRO - RJ
                                        (21) 999097070","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
227,"
                                        RJC IMOBILIARIA
                                    ", RJC IMOBILIARIA LTDA EPP, 21.739.112/0001-39, 3307, GERDELALBUQUERQUE@GMAIL.COM,"RUA MARIZ E BARROS 824 LOJA G,  - MARACANÃ
                                        20270-002.  - RJ
                                        (21) 22047000","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
228,"
                                        ROVITTI CONSTRUCOES E COMERCIO EXTERIOR LTDA
                                    ", ROVITTI CONSTRUCOES E COMERCIO EXTERIOR LTDA, 20.451.974/0001-07, 3111, fernanda_rovitti@hotmail.com,"ROD WASHINGTON LUIZ, 2550 - VILA SAO LUIZ
                                        25085-009. RIO DE JANEIRO - RJ
                                        (21) 997967070","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
229,"
                                        BBJ
                                    ", BBJ SERVICOS EMPRESARIAIS, 26.946.009/0001-83, 2954, BRUNOROCHAV@GMAIL.COM,"ABELARDO BUENO, 3350 - barra da tijuca
                                        22775-040. RIO DE JANEIRO - RJ
                                        (2) 995308866","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
230,"
                                        BRUNIZIOS CONSULTORIA E ASS HAB
                                    ", ACONSULTOLAR CONSULTORIA E ASSESSORIA HABITACIONAL LTDA EPP, 23.397.583/0001-31, 4063, ATENDIMENTO@ACONSULTOLAR.COM.BR,"ESTRADA DOS TRES RIOS, 741 - FREGUESIA
                                        22745-004. RIO DE JANEIRO - RJ
                                        (21) 997510712","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
231,"
                                        CRED CAIXA RIO
                                    ", CRED CAIXA RIO ASSESSORIA IMOBILIARIA LT, 28.432.567/0001-56, 207, ANALISECREDCAIXARIO@GMAIL.COM,"RUA MONSENHOR ALVES ROCHA 140 SALA 409 SALA 409 SUPL AV BRA S DE PINA, 140 - PENHA
                                        21070-540. RIO DE JANEIRO - RJ
                                        (21) 970387244","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
232,"
                                        CREDIPORTE ASSESSORIA IMOBILIARIA LTDA
                                    ", CREDIPORTE ASSESSORIA IMOBILIARIA LTDA, 26.530.910/0001-70, 1624, DIEGO.RONDON@H2FINANCIAMENTO.COM.BR,"R DO CARMO, 6 - CENTRO
                                        20011-020. RIO DE JANEIRO - RJ
                                        (21) 973525555","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
233,"
                                        D & J CONSULTORIA
                                    ", DRUMOND E JUNGER CONSULTORIA LTDA, 28.397.778/0001-03, 1344, empreendimentos@djconsultoria.com.br,"AV JOSE SILVA DE AZEVEDO NETO 200 BL 005 SALA 0351, 200 - BARRA DA TIJUCA
                                        22775-056. RIO DE JANEIRO - RJ
                                        (21) 999863430","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
234,"
                                        ELO 3 IMOVEIS
                                    ", ELO 3 IMOVEIS LTDA - ME, 22.144.903/0001-89, 1326, MARCIA.ELO3IMOVEIS@GMAIL.COM,"AV PRESIDENTE KENNEDY 735 SALA 1229 E 1230,  - ESTRELA DO NORTE
                                        24445-795.  - RJ
                                        (21) 27198511","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
235,"
                                        FAMILIA BACELLAR ASSESSORIA IMOBILIARIA
                                    ", BACELLAR IMOBILIARIA LTDA, 24.020.493/0001-90, 228, POSVENDA2@FAMILIABACELLAR.COM.BR,"RUA CONDE DE BONFIM 512 LOJA C, 512 - TIJUCA
                                        20520-054. RIO DE JANEIRO - RJ
                                        (21) 984069196","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
236,"
                                        FORTE IMOVEIS - CONSULTORIA IMOBILIARIA EIRELI
                                    ", FORTE IMOVEIS - CONSULTORIA IMOBILIARIA EIRELI, 26.694.933/0001-10, 229, JOSIANE.IF17@GMAIL.COM,"R TENDI 59, 59 - CAMPO GRANDE
                                        23045-070. RIO DE JANEIRO - RJ
                                        (21) 37988657","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
237,"
                                        JLC IMOVEIS
                                    ", JLC SOLUCOES IMOBILIARIAS EIRELI, 26.269.327/0001-57, 1458, JLCIMOVEISRIO@GMAIL.COM,"RUA PROFESSOR CASTILHO 431 SL 220,  - CAMPO GRANDE
                                        23045-060.  - RJ
                                        (21) 987875349","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
238,"
                                        Leilao Invest
                                    ", Expert Investimentos Corretora de Imovel, 25.241.030/0001-10, 2264, CORBAM.LI@GMAIL.COM,"Rua General Polidoro 58 Blc1 ap 808, 58 - Botafogo
                                        22280-005. RIO DE JANEIRO - RJ
                                        (21) 991869010","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
239,"
                                        LV COSTA ADMINISTRACAO
                                    ", LN COSTA ADMINISTRACAO, 27.091.296/0001-50, 544, lucianocosta@lvcosta.com.br,"BRAZ DE PINA, 1041 - PENHA CIRCULAR
                                        21210-673. RIO DE JANEIRO - RJ
                                        (21) 22701107","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
240,"
                                        M2R ASSESSORIA EM FINANCIAMENTO LTDA
                                    ", M2R ASSESSORIA EM FINANCIAMENTO LTDA, 28.517.649/0001-01, 3024, CONFORMIDADEM2R@GMAIL.COM,"av das americas 3301 bl 05 loja 104 e 105, 3301 - barra da tijuca
                                        22631-003. RIO DE JANEIRO - RJ
                                        (21) 34154248","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
241,"
                                        MILLENNIUM CONSULTORIA E ASSESSORIA
                                    ", GOMES E VALENTIM APOIO ADMINISTRATIVO LT, 28.369.798/0001-62, 3024, ACACIO@MILLENNIUMCONSULTORIA.COM.BR,"ESTRADA DOS TRÊS RIOS 741 SALA 516,  - FREGUESIA
                                        22745-004.  - RJ
                                        (21) 965042019","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
242,"
                                        REGISTRE SEU IMOVEL
                                    ", REGISTRE SEU IMOVEL ASSESSORIA LTDA, 27.713.221/0001-63, 203, RONALD@CABRALEMESACK.COM.BR,"SILVA CARDOSO 50 A, 50 - BANGU
                                        21810-032. RIO DE JANEIRO - RJ
                                        (21) 964638370","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
243,"
                                        TMD SERVIÇOS ADMINISTRATIVOS LTDA
                                    ", TMD SERVIÇOS ADMINISTRATIVOS LTDA, 23.890.045/0001-84, 1620, REPASSE@VISIONEONLINE.COM.BR,"AV JULIO DE SA BIERRENBAC ALM 200 BLC B SAL, 200 - JACAREPAGUA
                                        22775-028. RIO DE JANEIRO - RJ
                                        (21) 36811961","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
244,"
                                        *******
                                    ", PEC CRED RES CORRESP BANCARIO LTDA, 29.645.542/0001-01, 204, ELISABETHE.SLZ@HOTMAIL.COM,"RUA VISCONDE DE INHAUMA 58 SALA 307,  - CENTRO
                                        20091-007.  - RJ
                                        (21) 999885117","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
245,"
                                        BASTOS E MACHADOCREDITO IMOBILIARIO LTDA
                                    ", BASTOS E MACHADO CREDITO IMOBILIARIO LTDA, 31.404.834/0002-77, 1327, LUIZ13ALESSANDRO@GMAIL.COM,"AV PRESIDENTE ANTONIO CARLOS 54 SALA 601, 00000 - CENTRO
                                        20020-010. RIO DE JANEIRO - RJ
                                        (92) 994112480","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
246,"
                                        BPL CREDITO E DESENVOLVIMENTO IMOBILIARIO
                                    ", BPL CREDITO E DESENVOLVIMENTO IMOBILIARIO LTDA, 32.494.793/0001-39, 205, bplcredito@gmail.com,"ESTR SANTA EUGENIA 1281 E1281A, 1281 - SANTA CRUZ
                                        23585-430. RIO DE JANEIRO - RJ
                                        (31) 988247866","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
247,"
                                        BRUNO CARVALHO CORRESPONDENTE BANCARIO E
                                    ", BRUNO CARVALHO CORRESPONDENTE BANCARIO E, 31.747.293/0001-07, 1326, BLESSIMOBILIARIAS@GMAIL.COM,"R IRACEMA SOARES PEREIRA JUNQUEIRA 85 SALA715,  - CENTRO
                                        26210-260.  - RJ
                                        (21) 991901042","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
248,"
                                        DANIEL ANDERSON SILVA DOS SANTOS  LEGALIZACAO
                                    ", DANIEL ANDERSON SILVA DOS SANTOS  LEGALIZACAO, 28.620.280/0001-50, 198, DADTRIBUTOS@GMAIL.COM,"ALMIRANTE BARROSO, 00000 - CENTRO
                                        20031-005. RIO DE JANEIRO - RJ
                                        (21) 39235514","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
